Processes: 411 total, 4 running, 407 sleeping, 1814 threads 
2018/10/10 10:38:01
Load Avg: 1.87, 1.65, 1.67 
CPU usage: 12.91% user, 14.16% sys, 72.91% idle 
SharedLibs: 189M resident, 56M data, 18M linkedit.
MemRegions: 93775 total, 4977M resident, 138M private, 1459M shared.
PhysMem: 15G used (2855M wired), 958M unused.
VM: 1863G vsize, 1302M framework vsize, 3123227(0) swapins, 3634695(0) swapouts.
Networks: packets: 0/0B in, 0/0B out.
Disks: 0/0B read, 0/0B written.

PID    COMMAND          %CPU TIME     #TH   #WQ #PORTS MEM    PURG   CMPRS  PGRP  PPID  STATE    BOOSTS     %CPU_ME %CPU_OTHRS UID FAULTS   COW    MSGSENT   MSGRECV   SYSBSD    SYSMACH   CSW       PAGEINS IDLEW POWER INSTRS CYCLES USER                   #MREGS RPRVT VPRVT VSIZE KPRVT KSHRD
5962   CoreServicesUIAg 0.0   00:00.33 1     1    5      16384B 0B     0B     5962  1     sleeping *0[0]      0.00000  0.05133    501 4        0      13        2         171       35        13        0       0     0.0   1432296    2973139    species_decipit        N/A    N/A   N/A   N/A   N/A   N/A  
5697   USBAgent         0.0   00:00.10 0     0    0      0B     0B     0B     5697  1     sleeping  0[0]      0.00000  0.00000    501 0        0      0         0         0         0         0         0       0     0.0   0          0          species_decipit        N/A    N/A   N/A   N/A   N/A   N/A  
5694   plugin-container 0.0   00:08.79 0     0    0      0B     0B     0B     64071 64071 sleeping *0[0]      0.00000  0.00000    501 0        0      0         0         5         0         3         0       1     0.1   1244946    1939883    species_decipit        N/A    N/A   N/A   N/A   N/A   N/A  
5668   coreautha        0.0   00:09.26 0     0    0      0B     0B     0B     5668  1     sleeping *0[0]      0.00000  0.00000    501 0        0      2         1         65        9         7         0       0     0.0   189278     679877     species_decipit        N/A    N/A   N/A   N/A   N/A   N/A  
5667   followupd        0.0   00:00.16 0     0    0      0B     0B     0B     5667  1     sleeping  0[0]      0.00000  0.00000    501 0        0      0         0         0         0         0         0       0     0.0   0          0          species_decipit        N/A    N/A   N/A   N/A   N/A   N/A  
5666   MTLCompilerServi 0.0   00:00.06 0     0    0      0B     0B     0B     5666  1     sleeping  0[0]      0.00000  0.00000    0   0        0      0         0         0         0         0         0       0     0.0   0          0          root                   N/A    N/A   N/A   N/A   N/A   N/A  
5665   diskmanagementd  0.0   00:00.32 0     0    0      0B     0B     0B     5665  1     sleeping *0[0]      0.00000  0.00000    0   0        0      0         0         0         0         0         0       0     0.0   0          0          root                   N/A    N/A   N/A   N/A   N/A   N/A  
5662   diagnosticd      0.0   00:45.65 0     0    0      0B     0B     0B     5662  1     sleeping *0[0]      0.00000  0.00000    0   0        0      0         0         0         0         0         0       0     0.0   0          0          root                   N/A    N/A   N/A   N/A   N/A   N/A  
3600   MTLCompilerServi 0.0   00:00.11 0     0    0      0B     0B     0B     3600  1     sleeping  0[0]      0.00000  0.00000    501 0        0      0         0         0         0         0         0       0     0.0   0          0          species_decipit        N/A    N/A   N/A   N/A   N/A   N/A  
3136   colorsync.userag 0.0   00:00.12 0     0    0      0B     0B     0B     3136  1     sleeping *0[0]      0.00000  0.00000    501 0        0      0         0         0         0         0         0       0     0.0   0          0          species_decipit        N/A    N/A   N/A   N/A   N/A   N/A  
2668   plugin-container 0.0   00:12.70 0     0    0      0B     0B     0B     64071 64071 sleeping *0[0]      0.00000  0.00000    501 0        0      0         0         0         0         0         0       0     0.0   0          0          species_decipit        N/A    N/A   N/A   N/A   N/A   N/A  
2370   clangd           0.0   00:10.95 0     0    0      0B     0B     0B     2260  2260  sleeping *0[0]      0.00000  0.00000    501 0        0      0         0         0         0         0         0       0     0.0   0          0          species_decipit        N/A    N/A   N/A   N/A   N/A   N/A  
2322   mdworker_shared  0.0   00:00.51 0     0    0      0B     0B     0B     2322  1     sleeping *0[0]      0.00000  0.00000    501 0        0      0         0         0         0         0         0       0     0.0   0          0          species_decipit        N/A    N/A   N/A   N/A   N/A   N/A  
2314   spindump_agent   0.0   00:00.18 0     0    0      0B     0B     0B     2314  1     sleeping  0[0]      0.00000  0.00000    501 0        0      0         0         0         0         0         0       0     0.0   0          0          species_decipit        N/A    N/A   N/A   N/A   N/A   N/A  
2313   spindump         0.0   00:06.42 0     0    0      0B     0B     0B     2313  1     sleeping *0[0]      0.00000  0.00000    0   0        0      0         0         0         0         0         0       0     0.0   0          0          root                   N/A    N/A   N/A   N/A   N/A   N/A  
2296   MTLCompilerServi 0.0   00:00.32 0     0    0      0B     0B     0B     2296  1     sleeping  0[0]      0.00000  0.00000    501 0        0      0         0         0         0         0         0       0     0.0   0          0          species_decipit        N/A    N/A   N/A   N/A   N/A   N/A  
2284   fsnotifier       0.0   00:00.46 0     0    0      0B     0B     0B     2260  2260  sleeping *0[0]      0.00000  0.01275    501 12       0      3         0         63        21        5         0       0     0.0   356653     882923     species_decipit        N/A    N/A   N/A   N/A   N/A   N/A  
2260   clion            12.2  11:50.33 -1/-1 0    -2     -348K  256K   0B     2260  1     sleeping *0[1]      0.00316  0.01322    501 86       0      534       245       6932      868       665       0       105   17.0  198758150  271402648  species_decipit        N/A    N/A   N/A   N/A   N/A   N/A  
2171   ocspd            0.0   00:00.05 0     0    0      0B     0B     0B     2171  1     sleeping *0[0]      0.00000  0.00000    0   0        0      0         0         0         0         0         0       0     0.0   0          0          root                   N/A    N/A   N/A   N/A   N/A   N/A  
2039   com.apple.siri.C 0.0   00:00.14 0     0    0      0B     0B     0B     2039  1     sleeping  0[0]      0.00000  0.00000    501 0        0      0         0         0         0         0         0       0     0.0   0          0          species_decipit        N/A    N/A   N/A   N/A   N/A   N/A  
2038   com.apple.audio. 0.0   00:00.02 0     0    0      0B     0B     0B     2038  1     sleeping  0[0]      0.00000  0.00000    501 0        0      0         0         0         0         0         0       0     0.0   0          0          species_decipit        N/A    N/A   N/A   N/A   N/A   N/A  
2037   assertiond       0.0   00:00.34 0     0    0      0B     0B     0B     2037  1     sleeping  0[0]      0.00000  0.00000    501 0        0      0         0         0         0         0         0       0     0.0   0          0          species_decipit        N/A    N/A   N/A   N/A   N/A   N/A  
2036   com.apple.speech 0.0   00:05.67 0     0    0      0B     0B     0B     2036  1     sleeping *0[0]      0.00000  0.00600    501 0        0      2         1         35        9         4         0       0     0.0   123205     412087     species_decipit        N/A    N/A   N/A   N/A   N/A   N/A  
2034   MTLCompilerServi 0.0   00:00.10 0     0    0      0B     0B     0B     2034  1     sleeping  0[0]      0.00000  0.00000    501 0        0      0         0         0         0         0         0       0     0.0   0          0          species_decipit        N/A    N/A   N/A   N/A   N/A   N/A  
2033   com.apple.DFRSys 0.0   00:00.27 0     0    0      0B     0B     0B     2033  1     sleeping  0[0]      0.00000  0.00000    501 0        0      0         0         0         0         0         0       0     0.0   0          0          species_decipit        N/A    N/A   N/A   N/A   N/A   N/A  
1885   mdworker_shared  0.0   00:02.56 0     0    0      0B     0B     0B     1885  1     sleeping *0[0]      0.00000  0.00000    501 0        0      0         0         0         0         0         0       0     0.0   0          0          species_decipit        N/A    N/A   N/A   N/A   N/A   N/A  
1884   mdworker_shared  0.0   00:02.55 0     0    0      0B     0B     0B     1884  1     sleeping *0[0]      0.00000  0.00000    501 0        0      0         0         0         0         0         0       0     0.0   0          0          species_decipit        N/A    N/A   N/A   N/A   N/A   N/A  
1874   com.apple.Dictio 0.0   00:00.27 0     0    0      0B     0B     0B     1874  1     sleeping  0[0]      0.00000  0.00000    501 0        0      0         0         0         0         0         0       0     0.0   0          0          species_decipit        N/A    N/A   N/A   N/A   N/A   N/A  
1862   MTLCompilerServi 0.0   00:00.21 0     0    0      0B     0B     0B     1862  1     sleeping  0[0]      0.00000  0.00000    501 0        0      0         0         0         0         0         0       0     0.0   0          0          species_decipit        N/A    N/A   N/A   N/A   N/A   N/A  
1861   QuickLookUIServi 0.0   00:09.65 0     0    0      0B     0B     0B     1861  1     sleeping  0[0]      0.00000  0.00000    501 0        0      0         0         0         0         0         0       0     0.0   0          0          species_decipit        N/A    N/A   N/A   N/A   N/A   N/A  
1355   MTLCompilerServi 0.0   00:00.07 0     0    0      0B     0B     0B     1355  1     sleeping  0[0]      0.00000  0.00000    501 0        0      0         0         0         0         0         0       0     0.0   0          0          species_decipit        N/A    N/A   N/A   N/A   N/A   N/A  
1354   OSDUIHelper      0.0   00:11.16 0     0    0      0B     0B     0B     1354  1     sleeping *0[0]      0.00000  0.00000    501 0        0      2         1         65        9         5         0       0     0.0   160483     550197     species_decipit        N/A    N/A   N/A   N/A   N/A   N/A  
1352   MTLCompilerServi 0.0   00:00.12 0     0    0      0B     0B     0B     1352  1     sleeping  0[0]      0.00000  0.00000    501 0        0      0         0         0         0         0         0       0     0.0   0          0          species_decipit        N/A    N/A   N/A   N/A   N/A   N/A  
1266   ssh-agent        0.0   00:00.04 0     0    0      0B     0B     0B     1266  1     sleeping *0[0]      0.00000  0.00000    501 0        0      0         0         0         0         0         0       0     0.0   0          0          species_decipit        N/A    N/A   N/A   N/A   N/A   N/A  
1084   keyboardservices 0.0   00:01.93 0     0    0      0B     0B     0B     1084  1     sleeping  0[0]      0.00000  0.00000    501 0        0      0         0         0         0         0         0       0     0.0   0          0          species_decipit        N/A    N/A   N/A   N/A   N/A   N/A  
1083   AppleSpell       0.0   00:05.87 0     0    0      0B     0B     0B     1083  1     sleeping *0[0]      0.00000  0.00000    501 0        0      0         0         0         0         0         0       0     0.0   0          0          species_decipit        N/A    N/A   N/A   N/A   N/A   N/A  
1006   avconferenced    0.0   07:13.37 0     0    0      0B     0B     0B     1006  1     sleeping  0[0]      0.00000  0.00000    501 0        0      0         0         0         0         0         0       0     0.0   0          0          species_decipit        N/A    N/A   N/A   N/A   N/A   N/A  
984    appstoreagent    0.0   00:05.29 0     0    0      0B     0B     0B     984   1     sleeping  0[0]      0.00000  0.00000    501 0        0      0         0         0         0         0         0       0     0.0   0          0          species_decipit        N/A    N/A   N/A   N/A   N/A   N/A  
